index,var,beta_clock2,CHR,bp_hg38,Gene,Gene.hg19,ENTREZID,conservationInMouse,GeneRegionID,annotation,CHR_mm10,bp_mm10,Gene_mm10
59,cg02040823,-0.031426840156335,11,132692006,OPCML,OPCML,4978,conserved gene and region in mouse and human,OPCML_Intron,"Intron (ENST00000331898.11/4978, intron 1 of 6)",9,28644236.0,Opcml
452,cg15237969,-0.0314521261954796,2,161356198,PSMD14,PSMD14,10213,"mapped in human, not mapped in mouse",PSMD14_Intron,"Intron (ENST00000409682.8/10213, intron 3 of 11)",2,61751456.0,Psmd14
283,cg10233638,-0.0315744681293889,2,163733520,FIGN,FIGN,55137,conserved gene and region in mouse and human,FIGN_Intron,"Intron (ENST00000409634.5/55137, intron 2 of 2)",2,64095407.0,Fign
323,cg11498355,-0.0316683299927769,17,81342389,LINC00482,TMEM105,284185,mapped to different gene in human and mouse,LINC00482_Exon,"Exon (ENST00000665286.1/ENST00000665286.1, exon 1 of 1)",11,120186558.0,Slc38a10
801,cg27035369,-0.031690947177541,X,40155247,BCOR,BCOR,54880,conserved gene but different region in human and mouse,BCOR_Intron,"Intron (ENST00000378455.8/54880, intron 1 of 13)",X,12136979.0,Bcor
404,cg13830021,-0.0323766900896169,17,50621694,CACNA1G,CACNA1G,8913,conserved gene and region in mouse and human,CACNA1G_Exon,"Exon (ENST00000359106.10/8913, exon 35 of 38)",11,94413189.0,Cacna1g
423,cg14361875,-0.0325726950667191,2,67846376,LINC01812,C1D,101927701,mapped to different gene in human and mouse,LINC01812_Intergenic_upstream,Distal Intergenic,,,
564,cg18961151,-0.0329198580543801,18,47251684,SKOR2,SKOR2,652991,conserved gene and region in mouse and human,SKOR2_Promoter,Promoter (<=1kb),18,76856114.0,Skor2
487,cg16378867,-0.0331358387843532,2,61538272,XPO1,XPO1,7514,conserved gene but different region in human and mouse,XPO1_fiveUTR,Promoter (<=1kb),11,23256016.0,Xpo1
316,cg11251514,-0.0332848206282375,11,8283204,LMO1,LMO1,4004,conserved gene and region in mouse and human,LMO1_Intergenic_upstream,Distal Intergenic,7,109191418.0,Lmo1
691,cg23183090,-0.0339497681492918,2,31893253,MEMO1,MEMO1,51072,"mapped in human, not mapped in mouse",MEMO1_Exon,"Exon (ENST00000413686.1/51072, exon 6 of 7)",,,
389,cg13188467,-0.0339613211941408,7,96998781,DLX6-AS1,DLX6-AS1,285987,mapped to different gene in human and mouse,DLX6-AS1_Intron,"Intron (ENST00000430027.3/285987, intron 1 of 2)",6,6856418.0,Dlx6
483,cg16286672,-0.0341461228587964,2,163732790,FIGN,FIGN,55137,"mapped in human, not mapped in mouse",FIGN_Intron,"Intron (ENST00000409634.5/55137, intron 2 of 2)",2,64094634.0,Fign
268,cg09629523,-0.0343003699042104,20,32581346,NOL4L,NOL4L,140688,"mapped in human, not mapped in mouse",NOL4L_Intron,"Intron (ENST00000375671.7/149950, intron 1 of 2)",,,
82,cg03190580,-0.0343103633743926,12,113471913,LHX5,LHX5,64211,conserved gene but different region in human and mouse,LHX5_Exon,Promoter (<=1kb),5,120431854.0,Lhx5
225,cg08438614,-0.034360158754088,3,137606468,SOX14,SOX14,8403,"mapped in human, not mapped in mouse",SOX14_Intergenic_upstream,Distal Intergenic,,,
145,cg05537515,-0.0346201922361715,12,57529196,MBD6,MBD6,114785,conserved gene but different region in human and mouse,MBD6_Exon,"Exon (ENST00000355673.8/114785, exon 13 of 13)",10,127282870.0,Mbd6
12,cg00454305,-0.0348538146823698,16,1379904,UNKL,UNKL,64718,"mapped in human, not mapped in mouse",UNKL_Intron,"Intron (ENST00000389221.8/64718, intron 10 of 14)",,,
319,cg11327514,-0.0351468326522317,5,171172262,RANBP17,RANBP17,64901,conserved gene and region in mouse and human,RANBP17_Intron,"Intron (ENST00000389118.8/64901, intron 17 of 29)",11,33327542.0,Ranbp17
414,cg14136214,-0.0352310710193421,9,121783622,DAB2IP,DAB2IP,153090,"mapped in human, not mapped in mouse",DAB2IP_threeUTR,3' UTR,2,35729197.0,Dab2ip
581,cg19411464,-0.0364001363231684,1,70231873,SRSF11,SRSF11,9295,conserved gene but different region in human and mouse,SRSF11_fiveUTR,5' UTR,3,158023344.0,Srsf11
481,cg16159306,-0.0366061413010606,12,76821110,ZDHHC17,ZDHHC17,23390,conserved gene and region in mouse and human,ZDHHC17_threeUTR,3' UTR,10,110962351.0,Zdhhc17
792,cg26845017,-0.0367412189177354,10,100655556,PAX2,PAX2,5076,conserved gene and region in mouse and human,PAX2_Intergenic_upstream,Distal Intergenic,19,44671166.0,Pax2
233,cg08587692,-0.0368490695453819,13,83881293,SLITRK1,SLITRK1,114798,conserved gene and region in mouse and human,SLITRK1_Exon,"Exon (ENST00000377084.3/114798, exon 1 of 1)",14,108913063.0,Slitrk1
154,cg05793328,-0.0368963926380756,17,28759747,FAM222B,FAM222B,55731,conserved gene and region in mouse and human,FAM222B_fiveUTR,5' UTR,11,78153825.0,Fam222b
149,cg05620664,-0.0369014602854567,X,134187454,MIR106A,MIR106A,406899,"mapped in human, not mapped in mouse",MIR106A_Intergenic_upstream,Distal Intergenic,,,
810,cg27294582,-0.0369414522534571,17,48615092,HOXB7,HOXB8,3217,"mapped in human, not mapped in mouse",HOXB7_fiveUTR,5' UTR,11,96282557.0,Hoxb8
677,cg22710034,-0.0372071487200392,X,136874425,RBMX,RBMX,27316,mapped to different gene in human and mouse,RBMX_threeUTR,3' UTR,X,57387366.0,Rbmx
635,cg21102477,-0.0376947100003439,1,34165243,CSMD2,CSMD2,114784,conserved gene but different region in human and mouse,CSMD2_fiveUTR,Promoter (<=1kb),4,127987887.0,Csmd2
620,cg20483513,-0.038129910736314,11,67365224,LOC100130987,LOC100130987,100130987,"mapped in human, not mapped in mouse",LOC100130987_Exon,"Exon (ENST00000312438.8/23529, exon 3 of 3)",,,
387,cg13153497,-0.0386210794817151,6,99349136,FAXC,FAXC,84553,conserved gene and region in mouse and human,FAXC_Exon,Promoter (<=1kb),4,21931799.0,Faxc
600,cg19931377,-0.0389874107974194,3,114616166,ZBTB20,ZBTB20,26137,conserved gene and region in mouse and human,ZBTB20_Intron,"Intron (ENST00000357258.8/26137, intron 5 of 9)",16,43371397.0,Zbtb20
297,cg10710448,-0.0404618673826756,3,147410944,LOC440982,ZIC1,440982,"mapped in human, not mapped in mouse",LOC440982_Exon,"Exon (ENST00000282928.5/7545, exon 1 of 3)",9,91364185.0,Zic1
607,cg20083419,-0.0407623777204632,15,59994745,FOXB1,FOXB1,27023,"mapped in human, not mapped in mouse",FOXB1_Promoter,Promoter (9-10kb),9,69769847.0,Foxb1
325,cg11516694,-0.0414135375810544,7,27147848,HOXA-AS3,HOXA-AS3,100133311,mapped to different gene in human and mouse,HOXA-AS3_Intron,"Intron (ENST00000518848.5/100133311, intron 1 of 2)",6,52208723.0,Hoxa6
491,cg16486681,-0.0414329559750043,1,155005813,ZBTB7B,ZBTB7B,51043,"mapped in human, not mapped in mouse",ZBTB7B_Intron,"Intron (ENST00000417934.6/51043, intron 1 of 4)",3,89390174.0,Zbtb7b
735,cg25055739,-0.0423457721202473,17,52157819,CA10,CA10,56934,conserved gene and region in mouse and human,CA10_fiveUTR,5' UTR,11,93100192.0,Car10
13,cg00467357,-0.0428187597487898,11,85978069,PICALM,PICALM,8301,conserved gene and region in mouse and human,PICALM_Exon,"Exon (ENST00000532317.5/8301, exon 17 of 20)",7,90194296.0,Picalm
321,cg11480265,-0.0428463456153015,1,113682225,MAGI3,MAGI3,260425,mapped to different gene in human and mouse,MAGI3_Exon,"Exon (ENST00000369617.8/260425, exon 22 of 22)",3,104016678.0,Magi3
102,cg04025518,-0.0429336167976939,16,30188053,CORO1A,CORO1A,11151,"mapped in human, not mapped in mouse",CORO1A_Exon,"Exon (ENST00000219150.9/11151, exon 8 of 11)",7,126700773.0,Coro1a
736,cg25108269,-0.043015876162044,9,126437685,MVB12B,MVB12B,89853,"mapped in human, not mapped in mouse",MVB12B_Intron,"Intron (ENST00000361171.8/89853, intron 7 of 9)",2,33788918.0,Mvb12b
339,cg11978813,-0.0436995304491309,15,43409690,TUBGCP4,TP53BP1,27229,"mapped in human, not mapped in mouse",TUBGCP4_threeUTR,3' UTR,2,121200346.0,Trp53bp1
524,cg17604804,-0.0439603982855121,9,95460145,PTCH1,PTCH1,5727,conserved gene and region in mouse and human,PTCH1_Intron,"Intron (ENST00000331920.10/5727, intron 16 of 23)",13,63525486.0,Ptch1
712,cg23998570,-0.0448925044109809,2,176075839,EVX2,EVX2,344191,conserved gene and region in mouse and human,EVX2_Intergenic_downstream,Distal Intergenic,2,74651371.0,Evx2
605,cg20049544,-0.0448975230143144,4,77776300,CNOT6L,CNOT6L,246175,"mapped in human, not mapped in mouse",CNOT6L_Exon,"Exon (ENST00000649644.1/246175, exon 2 of 12)",5,96134088.0,Cnot6l
345,cg12314723,-0.0451970685514244,10,101430403,BTRC,BTRC,8945,conserved gene and region in mouse and human,BTRC_Exon,"Exon (ENST00000393441.8/8945, exon 2 of 14)",19,45423191.0,Btrc
700,cg23423329,-0.0452493357515165,6,30741603,FLOT1,FLOT1,10211,"mapped in human, not mapped in mouse",FLOT1_Exon,"Exon (ENST00000376389.8/10211, exon 4 of 13)",17,35824331.0,Flot1
355,cg12460432,-0.045524610282429,1,41315165,FOXO6,SCMH1,100132074,conserved gene but different region in human and mouse,FOXO6_Intron,"Intron (ENST00000657314.1/ENST00000657314.1, intron 1 of 1)",4,120333134.0,Foxo6
597,cg19891210,-0.0458263033213345,10,35211273,CREM,CREM,1390,conserved gene and region in mouse and human,CREM_threeUTR,3' UTR,18,3268109.0,Crem
760,cg25731502,-0.0464272906819568,3,152299732,MBNL1,MBNL1,4154,conserved gene and region in mouse and human,MBNL1_fiveUTR,5' UTR,3,60529080.0,Mbnl1
164,cg05967003,-0.0471160174364641,2,176073495,EVX2,EVX2,344191,conserved gene and region in mouse and human,EVX2_Intergenic_downstream,Distal Intergenic,2,74649142.0,Evx2
439,cg14762358,-0.0474733561263418,20,37905847,VSTM2L,VSTM2L,128434,conserved gene and region in mouse and human,VSTM2L_Intron,"Intron (ENST00000373459.4/128434, intron 1 of 1)",2,157917249.0,Vstm2l
697,cg23344477,-0.0475206846971703,19,41928629,LOC100505585,ARHGEF1,100505585,mapped to different gene in human and mouse,LOC100505585_Exon,"Exon (ENST00000594513.1/100505585, exon 1 of 2)",7,24944902.0,Erfl
764,cg25905455,-0.0483219715030789,9,129437326,LINC00963,LINC00963,100506190,mapped to different gene in human and mouse,LINC00963_Intron,"Intron (ENST00000436510.1/ENST00000436510.1, intron 1 of 1)",2,30677229.0,Cstad
349,cg12382554,-0.0484287101037812,8,104869303,ZFPM2,LRP12,23414,mapped to different gene in human and mouse,ZFPM2_Intron,"Intron (ENST00000521923.5/ENST00000521923.5, intron 4 of 4)",15,40256401.0,9330182O14Rik
96,cg03898602,-0.0489433508339823,16,87603438,JPH3,JPH3,57338,mapped to different gene in human and mouse,JPH3_Exon,"Exon (ENST00000284262.3/57338, exon 1 of 5)",8,121730914.0,Galnt2l
161,cg05911522,-0.0491013088651206,3,147406611,LOC440982,ZIC4,440982,mapped to different gene in human and mouse,LOC440982_fiveUTR,5' UTR,9,91368978.0,Zic4
106,cg04204168,-0.049448308551348,12,14257734,ATF7IP,ATF7IP,55729,"mapped in human, not mapped in mouse",ATF7IP_Intergenic_upstream,Distal Intergenic,,,
346,cg12325485,-0.0495894658973038,X,40146141,BCOR,BCOR,54880,"mapped in human, not mapped in mouse",BCOR_Intron,"Intron (ENST00000378455.8/54880, intron 1 of 13)",X,12127920.0,Bcor
246,cg09008979,-0.0500570581071304,12,53336382,SP7,SP7,121340,conserved gene but different region in human and mouse,SP7_Intron,"Intron (ENST00000547755.1/121340, intron 1 of 1)",15,102366997.0,Sp7
773,cg26102159,-0.0501985568286814,10,73839584,CAMK2G,CAMK2G,818,conserved gene and region in mouse and human,CAMK2G_Exon,"Exon (ENST00000322635.7/818, exon 13 of 21)",14,20757711.0,Camk2g
163,cg05933505,-0.0503562232123414,1,27428840,WASF2,WASF2,10163,conserved gene and region in mouse and human,WASF2_Exon,"Exon (ENST00000618852.5/10163, exon 2 of 9)",4,133176532.0,Wasf2
475,cg15991909,-0.050439902639023,1,32539339,ZBTB8A,ZBTB8A,653121,conserved gene but different region in human and mouse,ZBTB8A_Intron,"Intron (ENST00000480336.1/653121, intron 6 of 9)",4,129377984.0,Zbtb8a
62,cg02273345,-0.051151490368007,8,112408371,CSMD3,CSMD3,114788,conserved gene and region in mouse and human,CSMD3_Exon,"Exon (ENST00000343508.7/114788, exon 35 of 72)",15,47755439.0,Csmd3
555,cg18577444,-0.051350886718999,19,30360436,ZNF536,ZNF536,9745,"mapped in human, not mapped in mouse",ZNF536_Intron,"Intron (ENST00000585628.5/9745, intron 3 of 5)",7,37640569.0,Zfp536
468,cg15746205,-0.0515159457746236,22,29290369,EWSR1,EWSR1,2130,conserved gene but different region in human and mouse,EWSR1_Exon,"Exon (ENST00000483415.5/2130, exon 8 of 8)",11,5080731.0,Ewsr1
284,cg10235290,-0.0521284271923281,1,44581211,RNF220,RNF220,55182,conserved gene and region in mouse and human,RNF220_Intron,"Intron (ENST00000355387.6/55182, intron 2 of 14)",4,117336021.0,Rnf220
606,cg20076842,-0.0522995445608877,3,28576252,ZCWPW2,LINC00693,152098,"mapped in human, not mapped in mouse",ZCWPW2_fiveUTR,5' UTR,9,117872712.0,Rbms3
207,cg07776022,-0.0523181228784782,18,25287482,ZNF521,ZNF521,25925,conserved gene and region in mouse and human,ZNF521_Intron,"Intron (ENST00000361524.8/25925, intron 3 of 7)",18,13899094.0,Zfp521
286,cg10278760,-0.0525407248589135,12,4909870,KCNA1,KCNA1,3736,conserved gene but different region in human and mouse,KCNA1_Exon,Promoter (<=1kb),6,126644830.0,Kcna1
193,cg07225115,-0.0528050997030009,3,147407679,LOC440982,ZIC4,440982,mapped to different gene in human and mouse,LOC440982_Intron,"Intron (ENST00000472523.1/440982, intron 1 of 1)",9,91367743.0,Zic4
731,cg24927890,-0.0530262602153968,5,150600964,SYNPO,SYNPO,11346,conserved gene and region in mouse and human,SYNPO_Promoter,Promoter (<=1kb),,,
794,cg26869371,-0.0531837471750983,15,49424281,FAM227B,FAM227B,196951,"mapped in human, not mapped in mouse",FAM227B_fiveUTR,5' UTR,2,126035698.0,Fam227b
200,cg07383477,-0.0534469135332452,5,164560638,LOC102546299,MAT2B,102546299,mapped to different gene in human and mouse,LOC102546299_Intron,"Intron (ENST00000517508.5/102546299, intron 4 of 5)",11,39543467.0,Gm12131
311,cg11156581,-0.0544277173428759,2,44942823,SIX3,SIX3,6496,conserved gene and region in mouse and human,SIX3_Exon,"Exon (ENST00000260653.5/6496, exon 1 of 2)",17,85621961.0,Six3
426,cg14498322,-0.0544562615197269,11,121656306,SORL1,SORL1,6653,"mapped in human, not mapped in mouse",SORL1_Intergenic_downstream,Distal Intergenic,9,41950680.0,Sorl1
38,cg01309159,-0.0549168479325457,3,171066272,TNIK,TNIK,23043,"mapped in human, not mapped in mouse",TNIK_Exon,"Exon (ENST00000436636.7/23043, exon 32 of 33)",3,28666142.0,Tnik
775,cg26234822,-0.0551266057843697,5,146251755,RBM27,RBM27,54439,conserved gene and region in mouse and human,RBM27_Exon,"Exon (ENST00000265271.7/54439, exon 9 of 21)",18,42314015.0,Rbm27
322,cg11488183,-0.0559171720329624,10,51397876,PRKG1,PRKG1,5592,conserved gene and region in mouse and human,PRKG1_Intron,"Intron (ENST00000401604.8/5592, intron 2 of 17)",19,31361298.0,Prkg1
232,cg08570512,-0.0562457266669015,7,137623483,DGKI,DGKI,9162,"mapped in human, not mapped in mouse",DGKI_fiveUTR,5' UTR,6,37067314.0,Dgki
379,cg12965599,-0.0571360704654526,3,147408137,LOC440982,ZIC1,440982,"mapped in human, not mapped in mouse",LOC440982_Intron,"Intron (ENST00000472523.1/440982, intron 1 of 1)",9,91367289.0,Zic4
428,cg14548925,-0.0576451964877715,7,105876510,ATXN7L1,ATXN7L1,222255,"mapped in human, not mapped in mouse",ATXN7L1_Exon,Promoter (<=1kb),12,33147782.0,Atxn7l1
535,cg17856858,-0.0576634338317759,9,89001452,S1PR3,S1PR3,1903,conserved gene and region in mouse and human,S1PR3_Exon,"Exon (ENST00000358157.3/1903, exon 2 of 2)",13,51419039.0,S1pr3
400,cg13655781,-0.0579808375081324,3,152835992,P2RY1,P2RY1,5028,conserved gene and region in mouse and human,P2RY1_Exon,Promoter (<=1kb),3,61003651.0,P2ry1
50,cg01631669,-0.0580522961481493,19,31346540,TSHZ3,TSHZ3,57616,conserved gene and region in mouse and human,TSHZ3_Intron,"Intron (ENST00000651361.1/57616, intron 1 of 6)",7,36700821.0,Tshz3
421,cg14334315,-0.058145482894463,12,81759503,PPFIA2,PPFIA2,8499,"mapped in human, not mapped in mouse",PPFIA2_fiveUTR,Promoter (<=1kb),10,106469415.0,Ppfia2
166,cg06102298,-0.0581710156935566,12,56164375,SMARCC2,SMARCC2,6601,conserved gene and region in mouse and human,SMARCC2_Exon,"Exon (ENST00000550164.6/6601, exon 28 of 29)",10,128488286.0,Smarcc2
5,cg00106940,-0.0591449024779653,3,181712691,SOX2-OT,SOX2-OT,347689,mapped to different gene in human and mouse,SOX2-OT_Exon,"Exon (ENST00000325404.3/6657, exon 1 of 1)",3,34650752.0,Sox2
743,cg25229850,-0.0609180211012327,9,17332620,CNTLN,CNTLN,54875,"mapped in human, not mapped in mouse",CNTLN_Exon,"Exon (ENST00000380647.8/54875, exon 10 of 26)",4,84996470.0,Cntln
662,cg22204849,-0.0615201779251277,10,121517380,FGFR2,FGFR2,2263,conserved gene but different region in human and mouse,FGFR2_threeUTR,3' UTR,7,130198480.0,Fgfr2
812,cg27300575,-0.062305980407389,11,102209523,YAP1,YAP1,10413,conserved gene and region in mouse and human,YAP1_Exon,"Exon (ENST00000282441.10/10413, exon 6 of 9)",9,7950532.0,Yap1
728,cg24866378,-0.0624292573621592,15,64462037,TRIP4,ZNF609,9325,mapped to different gene in human and mouse,TRIP4_Intron,"Intron (ENST00000416172.1/ENST00000416172.1, intron 1 of 1)",9,65826315.0,Zfp609
236,cg08666298,-0.0630076414854913,17,64501369,DDX5,DDX5,1655,conserved gene but different region in human and mouse,DDX5_Exon,"Exon (ENST00000581230.5/1655, exon 11 of 12)",11,106783327.0,Ddx5
121,cg04847707,-0.0630280032998592,8,60822702,CHD7,CHD7,55636,conserved gene and region in mouse and human,CHD7_Exon,"Exon (ENST00000423902.7/55636, exon 12 of 38)",4,8827083.0,Chd7
176,cg06607996,-0.0642832558723392,1,155005126,ZBTB7B,ZBTB7B,51043,conserved gene and region in mouse and human,ZBTB7B_Intron,"Intron (ENST00000417934.6/51043, intron 1 of 4)",3,89390863.0,Zbtb7b
418,cg14297772,-0.0645088033706961,2,118847634,EN1,EN1,2019,"mapped in human, not mapped in mouse",EN1_fiveUTR,Promoter (<=1kb),1,120602530.0,En1
789,cg26709300,-0.0653824248867765,16,30095361,YPEL3,BOLA2,83719,conserved gene and region in mouse and human,YPEL3_Exon,Promoter (<=1kb),7,126777843.0,Ypel3
11,cg00384342,-0.0656289246448804,7,96075137,DYNC1I1,DYNC1I1,1780,conserved gene and region in mouse and human,DYNC1I1_Intron,"Intron (ENST00000537881.5/1780, intron 14 of 16)",6,6005367.0,Dync1i1
305,cg10916192,-0.0658248214327977,17,7406550,NLGN2,NLGN2,57555,conserved gene and region in mouse and human,NLGN2_Intron,"Intron (ENST00000575301.5/57555, intron 1 of 7)",11,69836086.0,Nlgn2
543,cg18223258,-0.0664519545654715,5,51399170,ISL1,LOC642366,3670,conserved gene and region in mouse and human,ISL1_Intergenic_downstream,Distal Intergenic,13,116294093.0,Isl1
289,cg10466667,-0.0682723791597606,12,53710077,CALCOCO1,CALCOCO1,57658,conserved gene but different region in human and mouse,CALCOCO1_threeUTR,3' UTR,15,102705885.0,Calcoco1
455,cg15330117,-0.0685642999147192,10,8054706,GATA3,GATA3,2625,conserved gene and region in mouse and human,GATA3_fiveUTR,5' UTR,2,9878571.0,Gata3
499,cg16671155,-0.070003096064948,14,68879077,ACTN1,ACTN1,87,"mapped in human, not mapped in mouse",ACTN1_Intron,"Intron (ENST00000193403.10/87, intron 18 of 20)",12,80170774.0,Actn1
616,cg20422755,-0.0701840344885212,14,72553332,RGS6,RGS6,9628,"mapped in human, not mapped in mouse",RGS6_threeUTR,3' UTR,12,83150227.0,Rgs6
84,cg03225697,-0.0704152116514903,5,139847724,NRG2,NRG2,9542,conserved gene and region in mouse and human,NRG2_threeUTR,3' UTR,18,36017728.0,Nrg2
318,cg11276577,-0.0710351176802901,1,41524866,HIVEP3,HIVEP3,59269,"mapped in human, not mapped in mouse",HIVEP3_Exon,"Exon (ENST00000643665.1/59269, exon 5 of 8)",4,120122915.0,Hivep3
91,cg03600207,-0.0724759215839745,3,147395953,LOC440982,ZIC4,440982,"mapped in human, not mapped in mouse",LOC440982_Exon,"Exon (ENST00000383075.7/84107, exon 3 of 5)",9,91379300.0,Zic4
466,cg15701287,-0.0726841107619068,17,29081208,MYO18A,MYO18A,399687,conserved gene and region in mouse and human,MYO18A_Intron,"Intron (ENST00000527372.6/399687, intron 41 of 41)",11,77858767.0,Myo18a
520,cg17437489,-0.0733981719236524,9,125763666,PBX3,PBX3,5090,conserved gene and region in mouse and human,PBX3_Intron,"Intron (ENST00000342287.9/5090, intron 2 of 7)",2,34355947.0,Pbx3
88,cg03420509,-0.0738381140364106,1,50570234,FAF1,FAF1,11124,conserved gene and region in mouse and human,FAF1_Intron,"Intron (ENST00000396153.7/11124, intron 12 of 18)",4,109859085.0,Faf1
336,cg11857072,-0.0750309979577921,17,40093075,THRA,THRA,7067,mapped to different gene in human and mouse,THRA_threeUTR,3' UTR,11,98768212.0,Nr1d1
384,cg13068315,-0.076510871070469,X,71546390,OGT,BCYRN1,8473,conserved gene and region in mouse and human,OGT_Exon,"Exon (ENST00000488174.5/8473, exon 4 of 20)",X,101654022.0,Ogt
657,cg22069272,-0.0766814662713066,13,66631276,PCDH9,PCDH9,5101,conserved gene but different region in human and mouse,PCDH9_threeUTR,3' UTR,14,93326745.0,Pcdh9
787,cg26603143,-0.0773282354660904,6,21597740,SOX4,SOX4,6659,conserved gene and region in mouse and human,SOX4_threeUTR,3' UTR,13,28949874.0,Sox4
772,cg26072749,-0.0777116904518376,17,48579912,HOXB3,MIR10A,3213,mapped to different gene in human and mouse,HOXB3_Exon,"Exon (ENST00000548801.1/406902, exon 1 of 1)",11,96317199.0,Hoxb4
9,cg00314427,-0.0786888394675631,19,45472862,ERCC1,ERCC1,2067,mapped to different gene in human and mouse,ERCC1_threeUTR,3' UTR,7,19304990.0,Fosb
198,cg07323940,-0.0794252481160238,7,14197482,DGKB,DGKB,1607,"mapped in human, not mapped in mouse",DGKB_Intron,"Intron (ENST00000399322.7/1607, intron 22 of 24)",12,38594209.0,Dgkb
670,cg22416332,-0.0809809255938909,8,21990865,XPO7,XPO7,23039,conserved gene and region in mouse and human,XPO7_Exon,"Exon (ENST00000252512.14/23039, exon 18 of 28)",14,70682386.0,Xpo7
668,cg22380921,-0.0811457507936813,3,84959635,CADM2,CADM2,253559,conserved gene and region in mouse and human,CADM2_Exon,Promoter (<=1kb),16,67620203.0,Cadm2
542,cg18168101,-0.082257754555283,8,103141399,BAALC-AS2,BAALC,157556,"mapped in human, not mapped in mouse",BAALC-AS2_Promoter,Promoter (<=1kb),,,
171,cg06391468,-0.0828788047172922,17,72121389,SOX9-AS1,SOX9,400618,mapped to different gene in human and mouse,SOX9-AS1_fiveUTR,5' UTR,11,112782582.0,Sox9
183,cg06790494,-0.0832627430672759,14,23068647,ACIN1,ACIN1,22985,conserved gene but different region in human and mouse,ACIN1_threeUTR,3' UTR,14,54650863.0,Acin1
715,cg24087602,-0.084163989875339,2,178752226,TTN-AS1,TTN,100506866,mapped to different gene in human and mouse,TTN-AS1_Intron,"Intron (ENST00000659121.1/101927055, intron 6 of 12)",2,76920657.0,Ttn
188,cg07005811,-0.0842482828772442,17,28912612,PHF12,PHF12,57649,"mapped in human, not mapped in mouse",PHF12_Exon,"Exon (ENST00000332830.9/57649, exon 9 of 15)",11,78023688.0,Phf12
24,cg00975350,-0.0847758668335145,14,35403912,NFKBIA,NFKBIA,4792,"mapped in human, not mapped in mouse",NFKBIA_fiveUTR,Promoter (<=1kb),12,55491906.0,Nfkbia
440,cg14794469,-0.0851472397189543,6,21598085,SOX4,SOX4,6659,"mapped in human, not mapped in mouse",SOX4_threeUTR,3' UTR,,,
747,cg25410683,-0.0853296163025802,18,48921744,SMAD7,SMAD7,4092,conserved gene and region in mouse and human,SMAD7_Exon,"Exon (ENST00000262158.7/4092, exon 4 of 4)",18,75393992.0,Smad7
216,cg08007722,-0.0855498478767153,17,40100677,NR1D1,NR1D1,9572,conserved gene but different region in human and mouse,NR1D1_Promoter,Promoter (<=1kb),11,98775325.0,Nr1d1
61,cg02184281,-0.0857736538036347,18,48921427,SMAD7,SMAD7,4092,conserved gene and region in mouse and human,SMAD7_Exon,"Exon (ENST00000262158.7/4092, exon 4 of 4)",18,75394309.0,Smad7
78,cg02963786,-0.0857781723187696,6,10395521,TFAP2A,TFAP2A-AS1,7020,"mapped in human, not mapped in mouse",TFAP2A_Intron,"Intron (ENST00000461628.5/7020, intron 2 of 2)",13,40714178.0,Tfap2a
178,cg06679868,-0.0870598236504753,4,157363026,GRIA2,GRIA2,2891,"mapped in human, not mapped in mouse",GRIA2_Exon,"Exon (ENST00000507898.5/2891, exon 15 of 16)",3,80689123.0,Gria2
510,cg17139066,-0.0876149356203672,11,15842246,MIR6073,SOX6,102464826,mapped to different gene in human and mouse,MIR6073_Intergenic_downstream,Distal Intergenic,7,115379932.0,Rpl19-ps10
816,cg27593991,-0.0883004220406464,18,55587081,TCF4,TCF4,6925,conserved gene but different region in human and mouse,TCF4_fiveUTR,5' UTR,18,69347333.0,Tcf4
702,cg23510032,-0.0891450781074018,9,2159889,SMARCA2,SMARCA2,6595,conserved gene but different region in human and mouse,SMARCA2_Exon,"Exon (ENST00000635133.1/6595, exon 2 of 6)",19,26749927.0,Smarca2
363,cg12713245,-0.0893569630520746,12,57529187,MBD6,MBD6,114785,"mapped in human, not mapped in mouse",MBD6_Exon,"Exon (ENST00000355673.8/114785, exon 13 of 13)",10,127282879.0,Mbd6
196,cg07293320,-0.0929952932833808,7,1237655,UNCX,UNCX,340260,conserved gene and region in mouse and human,UNCX_Intergenic_downstream,Distal Intergenic,5,139548661.0,Uncx
27,cg01038105,-0.0937787623229563,11,57794027,TMX2-CTNND1,TMX2-CTNND1,100528016,mapped to different gene in human and mouse,TMX2-CTNND1_fiveUTR,5' UTR,2,84622064.0,Ctnnd1
338,cg11948733,-0.0941050203171475,16,30095371,YPEL3,BOLA2,83719,conserved gene and region in mouse and human,YPEL3_fiveUTR,Promoter (<=1kb),7,126777833.0,Ypel3
714,cg24055081,-0.0953794431694057,6,12013251,HIVEP1,HIVEP1,3096,conserved gene but different region in human and mouse,HIVEP1_Intron,"Intron (ENST00000491710.5/3096, intron 1 of 3)",13,42052911.0,Hivep1
29,cg01063757,-0.0955291606028675,10,113119965,TCF7L2,TCF7L2,6934,conserved gene and region in mouse and human,TCF7L2_Intron,"Intron (ENST00000627217.3/6934, intron 5 of 13)",19,55888866.0,Tcf7l2
710,cg23948922,-0.0969013501031399,2,221425936,EPHA4,EPHA4,2043,"mapped in human, not mapped in mouse",EPHA4_threeUTR,3' UTR,1,77373643.0,Epha4
460,cg15408728,-0.0969531584847487,14,95008596,DICER1,DICER1,23405,conserved gene and region in mouse and human,DICER1_Intergenic_downstream,Distal Intergenic,12,104634980.0,Dicer1
