index_x,var_x,beta_clock2,CHR_x,bp_hg38_x,Gene,Gene.hg19_x,ENTREZID_x,conservationInMouse_x,GeneRegionID_x,annotation_x,CHR_mm10_x,bp_mm10_x,Gene_mm10_x,index_y,var_y,beta_clock3,CHR_y,bp_hg38_y,Gene.hg19_y,ENTREZID_y,conservationInMouse_y,GeneRegionID_y,annotation_y,CHR_mm10_y,bp_mm10_y,Gene_mm10_y
38,cg01309159,-0.0549168479325457,3,171066272,TNIK,TNIK,23043,"mapped in human, not mapped in mouse",TNIK_Exon,"Exon (ENST00000436636.7/23043, exon 32 of 33)",3,28666142.0,Tnik,539,cg01309159,-0.115502334700756,3,171066272,TNIK,23043,"mapped in human, not mapped in mouse",TNIK_Exon,"Exon (ENST00000436636.7/23043, exon 32 of 33)",3,28666142.0,Tnik
322,cg11488183,-0.0559171720329624,10,51397876,PRKG1,PRKG1,5592,conserved gene and region in mouse and human,PRKG1_Intron,"Intron (ENST00000401604.8/5592, intron 2 of 17)",19,31361298.0,Prkg1,512,cg11488183,-0.237432874774479,10,51397876,PRKG1,5592,conserved gene and region in mouse and human,PRKG1_Intron,"Intron (ENST00000401604.8/5592, intron 2 of 17)",19,31361298.0,Prkg1
232,cg08570512,-0.0562457266669015,7,137623483,DGKI,DGKI,9162,"mapped in human, not mapped in mouse",DGKI_fiveUTR,5' UTR,6,37067314.0,Dgki,268,cg08570512,-0.000441086375590585,7,137623483,DGKI,9162,"mapped in human, not mapped in mouse",DGKI_fiveUTR,5' UTR,6,37067314.0,Dgki
428,cg14548925,-0.0576451964877715,7,105876510,ATXN7L1,ATXN7L1,222255,"mapped in human, not mapped in mouse",ATXN7L1_Exon,Promoter (<=1kb),12,33147782.0,Atxn7l1,488,cg25073174,0.00240431351660116,7,105639406,ATXN7L1,222255,conserved gene and region in mouse and human,ATXN7L1_Intron,"Intron (ENST00000419735.7/222255, intron 6 of 11)",12,33345053.0,Atxn7l1
535,cg17856858,-0.0576634338317759,9,89001452,S1PR3,S1PR3,1903,conserved gene and region in mouse and human,S1PR3_Exon,"Exon (ENST00000358157.3/1903, exon 2 of 2)",13,51419039.0,S1pr3,151,cg17856858,-0.128308339515562,9,89001452,S1PR3,1903,conserved gene and region in mouse and human,S1PR3_Exon,"Exon (ENST00000358157.3/1903, exon 2 of 2)",13,51419039.0,S1pr3
400,cg13655781,-0.0579808375081324,3,152835992,P2RY1,P2RY1,5028,conserved gene and region in mouse and human,P2RY1_Exon,Promoter (<=1kb),3,61003651.0,P2ry1,750,cg13655781,-0.000179108324135353,3,152835992,P2RY1,5028,conserved gene and region in mouse and human,P2RY1_Exon,Promoter (<=1kb),3,61003651.0,P2ry1
50,cg01631669,-0.0580522961481493,19,31346540,TSHZ3,TSHZ3,57616,conserved gene and region in mouse and human,TSHZ3_Intron,"Intron (ENST00000651361.1/57616, intron 1 of 6)",7,36700821.0,Tshz3,608,cg01631669,-0.312270185907531,19,31346540,TSHZ3,57616,conserved gene and region in mouse and human,TSHZ3_Intron,"Intron (ENST00000651361.1/57616, intron 1 of 6)",7,36700821.0,Tshz3
5,cg00106940,-0.0591449024779653,3,181712691,SOX2-OT,SOX2-OT,347689,mapped to different gene in human and mouse,SOX2-OT_Exon,"Exon (ENST00000325404.3/6657, exon 1 of 1)",3,34650752.0,Sox2,11,cg02692845,-0.490593662216954,3,181712998,SOX2-OT,347689,mapped to different gene in human and mouse,SOX2-OT_Exon,"Exon (ENST00000325404.3/6657, exon 1 of 1)",3,34651059.0,Sox2
812,cg27300575,-0.062305980407389,11,102209523,YAP1,YAP1,10413,conserved gene and region in mouse and human,YAP1_Exon,"Exon (ENST00000282441.10/10413, exon 6 of 9)",9,7950532.0,Yap1,710,cg27300575,-0.1860102045499,11,102209523,YAP1,10413,conserved gene and region in mouse and human,YAP1_Exon,"Exon (ENST00000282441.10/10413, exon 6 of 9)",9,7950532.0,Yap1
728,cg24866378,-0.0624292573621592,15,64462037,TRIP4,ZNF609,9325,mapped to different gene in human and mouse,TRIP4_Intron,"Intron (ENST00000416172.1/ENST00000416172.1, intron 1 of 1)",9,65826315.0,Zfp609,655,cg24866378,-0.246370935522012,15,64462037,ZNF609,9325,mapped to different gene in human and mouse,TRIP4_Intron,"Intron (ENST00000416172.1/ENST00000416172.1, intron 1 of 1)",9,65826315.0,Zfp609
121,cg04847707,-0.0630280032998592,8,60822702,CHD7,CHD7,55636,conserved gene and region in mouse and human,CHD7_Exon,"Exon (ENST00000423902.7/55636, exon 12 of 38)",4,8827083.0,Chd7,65,cg04847707,-0.0670717039017408,8,60822702,CHD7,55636,conserved gene and region in mouse and human,CHD7_Exon,"Exon (ENST00000423902.7/55636, exon 12 of 38)",4,8827083.0,Chd7
305,cg10916192,-0.0658248214327977,17,7406550,NLGN2,NLGN2,57555,conserved gene and region in mouse and human,NLGN2_Intron,"Intron (ENST00000575301.5/57555, intron 1 of 7)",11,69836086.0,Nlgn2,191,cg10916192,-0.00676454512474229,17,7406550,NLGN2,57555,conserved gene and region in mouse and human,NLGN2_Intron,"Intron (ENST00000575301.5/57555, intron 1 of 7)",11,69836086.0,Nlgn2
543,cg18223258,-0.0664519545654715,5,51399170,ISL1,LOC642366,3670,conserved gene and region in mouse and human,ISL1_Intergenic_downstream,Distal Intergenic,13,116294093.0,Isl1,680,cg18223258,-0.325534132161499,5,51399170,LOC642366,3670,conserved gene and region in mouse and human,ISL1_Intergenic_downstream,Distal Intergenic,13,116294093.0,Isl1
289,cg10466667,-0.0682723791597606,12,53710077,CALCOCO1,CALCOCO1,57658,conserved gene but different region in human and mouse,CALCOCO1_threeUTR,3' UTR,15,102705885.0,Calcoco1,141,cg10466667,-0.247705629399094,12,53710077,CALCOCO1,57658,conserved gene but different region in human and mouse,CALCOCO1_threeUTR,3' UTR,15,102705885.0,Calcoco1
455,cg15330117,-0.0685642999147192,10,8054706,GATA3,GATA3,2625,conserved gene and region in mouse and human,GATA3_fiveUTR,5' UTR,2,9878571.0,Gata3,33,cg15330117,-0.0806742205109871,10,8054706,GATA3,2625,conserved gene and region in mouse and human,GATA3_fiveUTR,5' UTR,2,9878571.0,Gata3
616,cg20422755,-0.0701840344885212,14,72553332,RGS6,RGS6,9628,"mapped in human, not mapped in mouse",RGS6_threeUTR,3' UTR,12,83150227.0,Rgs6,350,cg20422755,-0.0431150385735625,14,72553332,RGS6,9628,"mapped in human, not mapped in mouse",RGS6_threeUTR,3' UTR,12,83150227.0,Rgs6
84,cg03225697,-0.0704152116514903,5,139847724,NRG2,NRG2,9542,conserved gene and region in mouse and human,NRG2_threeUTR,3' UTR,18,36017728.0,Nrg2,21,cg24312350,0.161830401208885,5,140042541,NRG2,9542,conserved gene and region in mouse and human,NRG2_Exon,Promoter (<=1kb),18,36196599.0,Nrg2
91,cg03600207,-0.0724759215839745,3,147395953,LOC440982,ZIC4,440982,"mapped in human, not mapped in mouse",LOC440982_Exon,"Exon (ENST00000383075.7/84107, exon 3 of 5)",9,91379300.0,Zic4,4,cg08938156,0.663271651647634,3,147409417,ZIC1,440982,mapped to different gene in human and mouse,LOC440982_fiveUTR,5' UTR,9,91365746.0,Zic1
466,cg15701287,-0.0726841107619068,17,29081208,MYO18A,MYO18A,399687,conserved gene and region in mouse and human,MYO18A_Intron,"Intron (ENST00000527372.6/399687, intron 41 of 41)",11,77858767.0,Myo18a,674,cg15701287,-0.03044768057476,17,29081208,MYO18A,399687,conserved gene and region in mouse and human,MYO18A_Intron,"Intron (ENST00000527372.6/399687, intron 41 of 41)",11,77858767.0,Myo18a
88,cg03420509,-0.0738381140364106,1,50570234,FAF1,FAF1,11124,conserved gene and region in mouse and human,FAF1_Intron,"Intron (ENST00000396153.7/11124, intron 12 of 18)",4,109859085.0,Faf1,281,cg03420509,-0.193894136573769,1,50570234,FAF1,11124,conserved gene and region in mouse and human,FAF1_Intron,"Intron (ENST00000396153.7/11124, intron 12 of 18)",4,109859085.0,Faf1
657,cg22069272,-0.0766814662713066,13,66631276,PCDH9,PCDH9,5101,conserved gene but different region in human and mouse,PCDH9_threeUTR,3' UTR,14,93326745.0,Pcdh9,144,cg22069272,-0.291975843751105,13,66631276,PCDH9,5101,conserved gene but different region in human and mouse,PCDH9_threeUTR,3' UTR,14,93326745.0,Pcdh9
772,cg26072749,-0.0777116904518376,17,48579912,HOXB3,MIR10A,3213,mapped to different gene in human and mouse,HOXB3_Exon,"Exon (ENST00000548801.1/406902, exon 1 of 1)",11,96317199.0,Hoxb4,597,cg26072749,-0.141077514017098,17,48579912,MIR10A,3213,mapped to different gene in human and mouse,HOXB3_Exon,"Exon (ENST00000548801.1/406902, exon 1 of 1)",11,96317199.0,Hoxb4
9,cg00314427,-0.0786888394675631,19,45472862,ERCC1,ERCC1,2067,mapped to different gene in human and mouse,ERCC1_threeUTR,3' UTR,7,19304990.0,Fosb,13,cg20236179,-0.102320369263071,19,45470664,ERCC1,2067,"mapped in human, not mapped in mouse",ERCC1_Exon,"Exon (ENST00000615753.4/2354, exon 2 of 5)",7,19307404.0,Fosb
198,cg07323940,-0.0794252481160238,7,14197482,DGKB,DGKB,1607,"mapped in human, not mapped in mouse",DGKB_Intron,"Intron (ENST00000399322.7/1607, intron 22 of 24)",12,38594209.0,Dgkb,266,cg07323940,-0.196453095454077,7,14197482,DGKB,1607,"mapped in human, not mapped in mouse",DGKB_Intron,"Intron (ENST00000399322.7/1607, intron 22 of 24)",12,38594209.0,Dgkb
670,cg22416332,-0.0809809255938909,8,21990865,XPO7,XPO7,23039,conserved gene and region in mouse and human,XPO7_Exon,"Exon (ENST00000252512.14/23039, exon 18 of 28)",14,70682386.0,Xpo7,172,cg22416332,-0.343624744140177,8,21990865,XPO7,23039,conserved gene and region in mouse and human,XPO7_Exon,"Exon (ENST00000252512.14/23039, exon 18 of 28)",14,70682386.0,Xpo7
542,cg18168101,-0.082257754555283,8,103141399,BAALC-AS2,BAALC,157556,"mapped in human, not mapped in mouse",BAALC-AS2_Promoter,Promoter (<=1kb),,,,32,cg18168101,-0.129017152147931,8,103141399,BAALC,157556,"mapped in human, not mapped in mouse",BAALC-AS2_Promoter,Promoter (<=1kb),,,
171,cg06391468,-0.0828788047172922,17,72121389,SOX9-AS1,SOX9,400618,mapped to different gene in human and mouse,SOX9-AS1_fiveUTR,5' UTR,11,112782582.0,Sox9,756,cg06391468,-0.444432263023014,17,72121389,SOX9,400618,mapped to different gene in human and mouse,SOX9-AS1_fiveUTR,5' UTR,11,112782582.0,Sox9
183,cg06790494,-0.0832627430672759,14,23068647,ACIN1,ACIN1,22985,conserved gene but different region in human and mouse,ACIN1_threeUTR,3' UTR,14,54650863.0,Acin1,347,cg14472711,-0.0586818948609046,14,23068659,ACIN1,22985,conserved gene but different region in human and mouse,ACIN1_threeUTR,3' UTR,14,54650875.0,Acin1
188,cg07005811,-0.0842482828772442,17,28912612,PHF12,PHF12,57649,"mapped in human, not mapped in mouse",PHF12_Exon,"Exon (ENST00000332830.9/57649, exon 9 of 15)",11,78023688.0,Phf12,111,cg07005811,-0.0541217425872655,17,28912612,PHF12,57649,"mapped in human, not mapped in mouse",PHF12_Exon,"Exon (ENST00000332830.9/57649, exon 9 of 15)",11,78023688.0,Phf12
24,cg00975350,-0.0847758668335145,14,35403912,NFKBIA,NFKBIA,4792,"mapped in human, not mapped in mouse",NFKBIA_fiveUTR,Promoter (<=1kb),12,55491906.0,Nfkbia,400,cg00975350,-0.0928652755178323,14,35403912,NFKBIA,4792,"mapped in human, not mapped in mouse",NFKBIA_fiveUTR,Promoter (<=1kb),12,55491906.0,Nfkbia
440,cg14794469,-0.0851472397189543,6,21598085,SOX4,SOX4,6659,"mapped in human, not mapped in mouse",SOX4_threeUTR,3' UTR,,,,22,cg26603143,-0.725554139698768,6,21597740,SOX4,6659,conserved gene and region in mouse and human,SOX4_threeUTR,3' UTR,13,28949874.0,Sox4
61,cg02184281,-0.0857736538036347,18,48921427,SMAD7,SMAD7,4092,conserved gene and region in mouse and human,SMAD7_Exon,"Exon (ENST00000262158.7/4092, exon 4 of 4)",18,75394309.0,Smad7,508,cg11803466,-0.591410288150318,18,48948569,SMAD7,4092,conserved gene and region in mouse and human,SMAD7_Intron,"Intron (ENST00000262158.7/4092, intron 1 of 3)",18,75370761.0,Smad7
78,cg02963786,-0.0857781723187696,6,10395521,TFAP2A,TFAP2A-AS1,7020,"mapped in human, not mapped in mouse",TFAP2A_Intron,"Intron (ENST00000461628.5/7020, intron 2 of 2)",13,40714178.0,Tfap2a,223,cg02963786,-0.194348322090681,6,10395521,TFAP2A-AS1,7020,"mapped in human, not mapped in mouse",TFAP2A_Intron,"Intron (ENST00000461628.5/7020, intron 2 of 2)",13,40714178.0,Tfap2a
178,cg06679868,-0.0870598236504753,4,157363026,GRIA2,GRIA2,2891,"mapped in human, not mapped in mouse",GRIA2_Exon,"Exon (ENST00000507898.5/2891, exon 15 of 16)",3,80689123.0,Gria2,579,cg06679868,-0.485470728373709,4,157363026,GRIA2,2891,"mapped in human, not mapped in mouse",GRIA2_Exon,"Exon (ENST00000507898.5/2891, exon 15 of 16)",3,80689123.0,Gria2
816,cg27593991,-0.0883004220406464,18,55587081,TCF4,TCF4,6925,conserved gene but different region in human and mouse,TCF4_fiveUTR,5' UTR,18,69347333.0,Tcf4,7,cg27593991,-0.369411123901492,18,55587081,TCF4,6925,conserved gene but different region in human and mouse,TCF4_fiveUTR,5' UTR,18,69347333.0,Tcf4
702,cg23510032,-0.0891450781074018,9,2159889,SMARCA2,SMARCA2,6595,conserved gene but different region in human and mouse,SMARCA2_Exon,"Exon (ENST00000635133.1/6595, exon 2 of 6)",19,26749927.0,Smarca2,671,cg23510032,-0.127953179034245,9,2159889,SMARCA2,6595,conserved gene but different region in human and mouse,SMARCA2_Exon,"Exon (ENST00000635133.1/6595, exon 2 of 6)",19,26749927.0,Smarca2
196,cg07293320,-0.0929952932833808,7,1237655,UNCX,UNCX,340260,conserved gene and region in mouse and human,UNCX_Intergenic_downstream,Distal Intergenic,5,139548661.0,Uncx,492,cg26420776,0.100836211739172,7,1237756,UNCX,340260,conserved gene and region in mouse and human,UNCX_Intergenic_downstream,Distal Intergenic,5,139548762.0,Uncx
27,cg01038105,-0.0937787623229563,11,57794027,TMX2-CTNND1,TMX2-CTNND1,100528016,mapped to different gene in human and mouse,TMX2-CTNND1_fiveUTR,5' UTR,2,84622064.0,Ctnnd1,384,cg01038105,-0.186933700670707,11,57794027,TMX2-CTNND1,100528016,mapped to different gene in human and mouse,TMX2-CTNND1_fiveUTR,5' UTR,2,84622064.0,Ctnnd1
338,cg11948733,-0.0941050203171475,16,30095371,YPEL3,BOLA2,83719,conserved gene and region in mouse and human,YPEL3_fiveUTR,Promoter (<=1kb),7,126777833.0,Ypel3,502,cg11948733,-0.250775578062517,16,30095371,BOLA2,83719,conserved gene and region in mouse and human,YPEL3_fiveUTR,Promoter (<=1kb),7,126777833.0,Ypel3
29,cg01063757,-0.0955291606028675,10,113119965,TCF7L2,TCF7L2,6934,conserved gene and region in mouse and human,TCF7L2_Intron,"Intron (ENST00000627217.3/6934, intron 5 of 13)",19,55888866.0,Tcf7l2,97,cg12756474,-0.100706798957524,10,113120001,TCF7L2,6934,conserved gene and region in mouse and human,TCF7L2_Intron,"Intron (ENST00000627217.3/6934, intron 5 of 13)",19,55888902.0,Tcf7l2
460,cg15408728,-0.0969531584847487,14,95008596,DICER1,DICER1,23405,conserved gene and region in mouse and human,DICER1_Intergenic_downstream,Distal Intergenic,12,104634980.0,Dicer1,348,cg15408728,-0.202424701522302,14,95008596,DICER1,23405,conserved gene and region in mouse and human,DICER1_Intergenic_downstream,Distal Intergenic,12,104634980.0,Dicer1
180,cg06736685,-0.098155659277975,16,85555743,GSE1,GSE1,23199,mapped to different gene in human and mouse,GSE1_Intron,"Intron (ENST00000637419.1/23199, intron 2 of 2)",8,120488490.0,Gse1,718,cg06736685,-0.232400341718173,16,85555743,GSE1,23199,mapped to different gene in human and mouse,GSE1_Intron,"Intron (ENST00000637419.1/23199, intron 2 of 2)",8,120488490.0,Gse1
805,cg27228973,-0.0994994716334988,1,41404380,FOXO6-AS1,EDN2,101929901,"mapped in human, not mapped in mouse",FOXO6-AS1_Intergenic_upstream,Distal Intergenic,4,120243117.0,Foxo6,638,cg27228973,-0.0715201269015911,1,41404380,EDN2,101929901,"mapped in human, not mapped in mouse",FOXO6-AS1_Intergenic_upstream,Distal Intergenic,4,120243117.0,Foxo6
727,cg24653269,-0.100261280169717,11,118916022,BCL9L,BCL9L,283149,conserved gene and region in mouse and human,BCL9L_Intron,"Intron (ENST00000526143.2/283149, intron 1 of 7)",9,44493251.0,Bcl9l,243,cg24653269,-0.164032106674475,11,118916022,BCL9L,283149,conserved gene and region in mouse and human,BCL9L_Intron,"Intron (ENST00000526143.2/283149, intron 1 of 7)",9,44493251.0,Bcl9l
425,cg14443903,-0.103686704492999,19,30718448,ZNF536,ZNF536,9745,conserved gene and region in mouse and human,ZNF536_Intergenic_downstream,Distal Intergenic,7,37312574.0,Zfp536,312,cg23567910,0.257780998620881,19,30224550,ZNF536,9745,conserved gene and region in mouse and human,ZNF536_Promoter,Promoter (3-4kb),7,37773800.0,Zfp536
22,cg00871371,-0.108346530417248,17,77375394,SEPTIN9,SEPTIN9,10801,"mapped in human, not mapped in mouse",SEPTIN9_Exon,"Exon (ENST00000588701.1/ENST00000588701.1, exon 1 of 1)",,,,297,cg00871371,-0.0174055508026126,17,77375394,SEPTIN9,10801,"mapped in human, not mapped in mouse",SEPTIN9_Exon,"Exon (ENST00000588701.1/ENST00000588701.1, exon 1 of 1)",,,
739,cg25184118,-0.108871608144523,11,64690444,NRXN2,NRXN2,9379,"mapped in human, not mapped in mouse",NRXN2_Exon,"Exon (ENST00000377551.5/9379, exon 4 of 22)",,,,298,cg16925789,-0.0334703087035262,11,64632811,NRXN2,9379,"mapped in human, not mapped in mouse",NRXN2_Intron,"Intron (ENST00000301894.6/9379, intron 2 of 6)",,,
590,cg19663246,-0.109630882751812,7,32299483,PDE1C,PDE1C,5137,"mapped in human, not mapped in mouse",PDE1C_Intron,"Intron (ENST00000672256.1/5137, intron 1 of 1)",,,,503,cg19663246,-0.237630503318866,7,32299483,PDE1C,5137,"mapped in human, not mapped in mouse",PDE1C_Intron,"Intron (ENST00000672256.1/5137, intron 1 of 1)",,,
774,cg26120306,-0.110019427687175,10,101767676,FGF8,FGF8,2253,conserved gene and region in mouse and human,FGF8_Intergenic_downstream,Distal Intergenic,19,45734723.0,Fgf8,236,cg26120306,-0.15108904031948,10,101767676,FGF8,2253,conserved gene and region in mouse and human,FGF8_Intergenic_downstream,Distal Intergenic,19,45734723.0,Fgf8
539,cg18060631,-0.11046754786221,2,42051539,PKDCC,PKDCC,91461,conserved gene and region in mouse and human,PKDCC_Intron,"Intron (ENST00000294964.6/91461, intron 1 of 6)",17,83218655.0,Pkdcc,61,cg18060631,-0.274194105224942,2,42051539,PKDCC,91461,conserved gene and region in mouse and human,PKDCC_Intron,"Intron (ENST00000294964.6/91461, intron 1 of 6)",17,83218655.0,Pkdcc
113,cg04539386,-0.110715894862432,17,63589000,DCAF7,DCAF7,10238,"mapped in human, not mapped in mouse",DCAF7_Exon,"Exon (ENST00000614556.5/10238, exon 7 of 7)",11,106054683.0,Dcaf7,677,cg17542246,-0.130667192222233,17,63583649,DCAF7,10238,conserved gene and region in mouse and human,DCAF7_Exon,"Exon (ENST00000614556.5/10238, exon 5 of 7)",11,106051904.0,Dcaf7
262,cg09377007,-0.110760227997469,9,20603560,MLLT3,MLLT3,4300,"mapped in human, not mapped in mouse",MLLT3_Intron,"Intron (ENST00000380338.9/4300, intron 2 of 10)",,,,211,cg05111574,-0.0483986410030248,9,20619597,MLLT3,4300,conserved gene and region in mouse and human,MLLT3_Intron,"Intron (ENST00000380338.9/4300, intron 2 of 10)",4,88030488.0,Mllt3
443,cg14903956,-0.111425700754574,12,13562916,GRIN2B,GRIN2B,2904,conserved gene and region in mouse and human,GRIN2B_Exon,"Exon (ENST00000609686.3/2904, exon 13 of 13)",6,135732231.0,Grin2b,142,cg14903956,-0.0837141016283844,12,13562916,GRIN2B,2904,conserved gene and region in mouse and human,GRIN2B_Exon,"Exon (ENST00000609686.3/2904, exon 13 of 13)",6,135732231.0,Grin2b
134,cg05243338,-0.111901872257708,2,199380434,SATB2,SATB2,23314,"mapped in human, not mapped in mouse",SATB2_Exon,"Exon (ENST00000417098.6/23314, exon 5 of 11)",1,56898016.0,Satb2,626,cg05243338,-0.156998923040173,2,199380434,SATB2,23314,"mapped in human, not mapped in mouse",SATB2_Exon,"Exon (ENST00000417098.6/23314, exon 5 of 11)",1,56898016.0,Satb2
786,cg26598122,-0.112614399543781,17,40129591,MSL1,MSL1,339287,mapped to different gene in human and mouse,MSL1_Exon,"Exon (ENST00000398532.9/339287, exon 3 of 9)",11,98800346.0,Msl1,598,cg26598122,-0.0979267482727266,17,40129591,MSL1,339287,mapped to different gene in human and mouse,MSL1_Exon,"Exon (ENST00000398532.9/339287, exon 3 of 9)",11,98800346.0,Msl1
573,cg19291010,-0.1128760482416,1,147612914,BCL9,BCL9,607,conserved gene and region in mouse and human,BCL9_Exon,"Exon (ENST00000234739.8/607, exon 5 of 10)",3,97215396.0,Bcl9,457,cg19291010,-0.347719188456311,1,147612914,BCL9,607,conserved gene and region in mouse and human,BCL9_Exon,"Exon (ENST00000234739.8/607, exon 5 of 10)",3,97215396.0,Bcl9
90,cg03588035,-0.116801898648397,2,73081656,RAB11FIP5,RAB11FIP5,26056,"mapped in human, not mapped in mouse",RAB11FIP5_Exon,"Exon (ENST00000486777.6/26056, exon 4 of 6)",,,,383,cg03588035,-0.253244621743408,2,73081656,RAB11FIP5,26056,"mapped in human, not mapped in mouse",RAB11FIP5_Exon,"Exon (ENST00000486777.6/26056, exon 4 of 6)",,,
570,cg19109204,-0.117021610632037,6,50821677,TFAP2B,TFAP2B,7021,"mapped in human, not mapped in mouse",TFAP2B_Intron,"Intron (ENST00000344788.7/7021, intron 1 of 3)",1,19211946.0,Tfap2b,474,cg19109204,-0.262151628779978,6,50821677,TFAP2B,7021,"mapped in human, not mapped in mouse",TFAP2B_Intron,"Intron (ENST00000344788.7/7021, intron 1 of 3)",1,19211946.0,Tfap2b
295,cg10677704,-0.117856204266401,22,29290395,EWSR1,EWSR1,2130,conserved gene but different region in human and mouse,EWSR1_Exon,"Exon (ENST00000483415.5/2130, exon 8 of 8)",11,5080705.0,Ewsr1,117,cg15746205,-0.190510714727857,22,29290369,EWSR1,2130,conserved gene but different region in human and mouse,EWSR1_Exon,"Exon (ENST00000483415.5/2130, exon 8 of 8)",11,5080731.0,Ewsr1
592,cg19707231,-0.118124274462172,1,201788630,IPO9-AS1,NAV1,100873949,mapped to different gene in human and mouse,IPO9-AS1_threeUTR,3' UTR,1,135465846.0,Nav1,445,cg19707231,-0.0922327634502594,1,201788630,NAV1,100873949,mapped to different gene in human and mouse,IPO9-AS1_threeUTR,3' UTR,1,135465846.0,Nav1
650,cg21703944,-0.120083956801046,6,35243580,SCUBE3,SCUBE3,222663,conserved gene but different region in human and mouse,SCUBE3_Intron,"Intron (ENST00000274938.8/222663, intron 15 of 21)",17,28165973.0,Scube3,692,cg22188876,-0.149965547569034,6,35243603,SCUBE3,222663,conserved gene and region in mouse and human,SCUBE3_Exon,"Exon (ENST00000274938.8/222663, exon 16 of 22)",17,28165996.0,Scube3
401,cg13702222,-0.121683963143348,3,152299451,MBNL1,MBNL1,4154,conserved gene and region in mouse and human,MBNL1_fiveUTR,5' UTR,3,60528802.0,Mbnl1,124,cg13702222,-0.192364839911124,3,152299451,MBNL1,4154,conserved gene and region in mouse and human,MBNL1_fiveUTR,5' UTR,3,60528802.0,Mbnl1
767,cg25960060,-0.125528889460185,7,27156519,HOXA7,HOXA7,3204,conserved gene and region in mouse and human,HOXA7_Exon,Promoter (<=1kb),6,52217379.0,Hoxa7,490,cg25960060,-0.156249994336817,7,27156519,HOXA7,3204,conserved gene and region in mouse and human,HOXA7_Exon,Promoter (<=1kb),6,52217379.0,Hoxa7
784,cg26581729,-0.127904686406992,9,137045340,NPDC1,NPDC1,56654,"mapped in human, not mapped in mouse",NPDC1_Promoter,Promoter (<=1kb),,,,231,cg26581729,-0.137446366074359,9,137045340,NPDC1,56654,"mapped in human, not mapped in mouse",NPDC1_Promoter,Promoter (<=1kb),,,
135,cg05261703,-0.1290214423157,3,9434050,SETD5,SETD5,55209,conserved gene but different region in human and mouse,SETD5_threeUTR,3' UTR,6,113110090.0,Setd5,541,cg05261703,-0.160870434590017,3,9434050,SETD5,55209,conserved gene but different region in human and mouse,SETD5_threeUTR,3' UTR,6,113110090.0,Setd5
655,cg22057106,-0.129713945786902,3,114484274,ZBTB20-AS5,ZBTB20,101929754,"mapped in human, not mapped in mouse",ZBTB20-AS5_Intron,"Intron (ENST00000628886.1/101929754, intron 2 of 2)",16,43478362.0,Zbtb20,554,cg22057106,-0.210010780356768,3,114484274,ZBTB20,101929754,"mapped in human, not mapped in mouse",ZBTB20-AS5_Intron,"Intron (ENST00000628886.1/101929754, intron 2 of 2)",16,43478362.0,Zbtb20
519,cg17425418,-0.13726648755722,10,74975634,KAT6B,KAT6B,23522,conserved gene and region in mouse and human,KAT6B_Exon,"Exon (ENST00000648725.1/23522, exon 8 of 18)",14,21625116.0,Kat6b,90,cg22113843,0.152062484139844,10,74826606,KAT6B,23522,conserved gene and region in mouse and human,KAT6B_fiveUTR,Promoter (<=1kb),14,21500943.0,Kat6b
130,cg05039938,-0.139131932544303,12,26278064,SSPN,SSPN,8082,conserved gene but different region in human and mouse,SSPN_Intron,"Intron (ENST00000534829.5/ENST00000534829.5, intron 2 of 3)",6,146001860.0,Sspn,181,cg05039938,-0.119805939651698,12,26278064,SSPN,8082,conserved gene but different region in human and mouse,SSPN_Intron,"Intron (ENST00000534829.5/ENST00000534829.5, intron 2 of 3)",6,146001860.0,Sspn
549,cg18433728,-0.142364204957971,2,174846961,CHN1,CHN1,1123,conserved gene and region in mouse and human,CHN1_Exon,Promoter (<=1kb),2,73659761.0,Chn1,444,cg18433728,-0.374013640632046,2,174846961,CHN1,1123,conserved gene and region in mouse and human,CHN1_Exon,Promoter (<=1kb),2,73659761.0,Chn1
294,cg10644072,-0.14460445722532,21,40846625,DSCAM,DSCAM,1826,"mapped in human, not mapped in mouse",DSCAM_Exon,Promoter (<=1kb),16,97170240.0,Dscam,116,cg10644072,-0.0769337251025539,21,40846625,DSCAM,1826,"mapped in human, not mapped in mouse",DSCAM_Exon,Promoter (<=1kb),16,97170240.0,Dscam
36,cg01293647,-0.150593825676502,17,39608011,NEUROD2,NEUROD2,4761,conserved gene but different region in human and mouse,NEUROD2_Exon,Promoter (<=1kb),11,98329716.0,Neurod2,12,cg03679521,0.282266721054847,17,39607900,NEUROD2,4761,conserved gene and region in mouse and human,NEUROD2_fiveUTR,Promoter (<=1kb),11,98329605.0,Neurod2
165,cg06004718,-0.151476536826558,1,167398080,POU2F1,POU2F1,5451,"mapped in human, not mapped in mouse",POU2F1_threeUTR,3' UTR,1,165896489.0,Pou2f1,174,cg21673805,-0.0884648343340511,1,167220917,POU2F1,5451,conserved gene and region in mouse and human,POU2F1_fiveUTR,Promoter (<=1kb),1,166002602.0,Pou2f1
205,cg07564343,-0.154170595986907,15,61227291,RORA,RORA,6095,conserved gene and region in mouse and human,RORA_Intron,"Intron (ENST00000335670.11/6095, intron 1 of 10)",9,68655809.0,Rora,184,cg07564343,-0.0591424648788666,15,61227291,RORA,6095,conserved gene and region in mouse and human,RORA_Intron,"Intron (ENST00000335670.11/6095, intron 1 of 10)",9,68655809.0,Rora
